name,region1,region2,region3,region4
A/London/16U035703-29_S29_L001/2016.c15,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Iowa/45/2016.c15,northamerica,usa,usa,northamerica,usacanada
A/Missouri/02/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/NorthCarolina/02/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/03/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/Missouri/05/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/Barbados/1005/2017.c15,northamerica,barbados,barbados,northamerica,centralamerica
A/Texas/157/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/168/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/Washington/31/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/Oklahoma/14/2017.c15,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/362455.c67,europe,switzerland,basel,basel,westerneurope
A/Indiana/18/2017.c20,northamerica,usa,usa,northamerica,usacanada
A/Ratchaburi/91/2017.c20,southeastasia,thailand,thailand,southeastasia,southeastasia
A/IPD/Prachuapkhirikhan/174/2017.c20,southeastasia,thailand,thailand,southeastasia,southeastasia
A/Trang/51/2017.c20,southeastasia,thailand,thailand,southeastasia,southeastasia
A/Trang/87/2017.c20,southeastasia,thailand,thailand,southeastasia,southeastasia
A/CH/Basel/350144.c23,europe,switzerland,basel,basel,westerneurope
A/Beijing-Huairou/11323/2017.c24,china,china,china,china,china
A/Fujian-Xiangcheng/1625/2017.c24,china,china,china,china,china
A/Illinois/10/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Illinois/09/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Taiwan/915/2016.c23,china,taiwan,taiwan,china,china
A/Taiwan/938/2016.c21,china,taiwan,taiwan,china,china
A/Taiwan/890/2016.c21,china,taiwan,taiwan,china,china
A/Taiwan/805/2016.c21,china,taiwan,taiwan,china,china
A/Guangdong-Yuancheng/1970/2016.c23,china,china,china,china,china
A/Washington/137/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/California/23/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/California/24/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/California/38/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/KAWASAKI/109/2016.c21,japankorea,japan,japan,japankorea,japankorea
A/Singapore/EN0965/2016.c21,southeastasia,singapore,singapore,southeastasia,southeastasia
A/England/70600061/2017.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/362435.c21,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362556.c21,europe,switzerland,basel,basel,westerneurope
A/Brisbane/21/2017.c21,oceania,australia,australia,oceania,oceania
A/CH/Basel/362372.c21,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350173.c21,europe,switzerland,basel,basel,westerneurope
A/England/70160070/2017.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/350609.c21,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/362399.c21,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19456690.c21,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350098.c21,europe,switzerland,basel,basel,westerneurope
A/Beijing-Daxin/315/2016.c21,china,china,china,china,china
A/Perth/2/2017.c21,oceania,australia,australia,oceania,oceania
A/Shaanxi-Hanbin/11305/2016.c21,china,china,china,china,china
A/Dijon/878/2017.c21,europe,france,france,europe,westerneurope
A/Henan-Shihe/123/2017.c21,china,china,china,china,china
A/Washington/281/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/NorthDakota/28/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Guangdong-Dongwanbendi/5342/2016.c20,china,china,china,china,china
A/Wisconsin/06/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Newcastle/8/2017.c21,oceania,australia,australia,oceania,oceania
A/NorthDakota/06/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Texas/91/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Texas/183/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Texas/132/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Texas/196/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/10/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Colorado/41/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Washington/16/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Iowa/43/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Texas/214/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/102/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/14/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/NorthCarolina/12/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Michigan/112/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Colorado/07/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Delaware/01/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/32/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Novosibirsk/D1/2016.c21,westasia,russia,russia,westasia,westasia
A/Tomsk/30546/2016.c21,westasia,russia,russia,westasia,westasia
A/Tomsk/169/2016.c21,westasia,russia,russia,westasia,westasia
A/Tomsk/RII617S/2016.c21,westasia,russia,russia,westasia,westasia
A/Tomsk/RII618S/2016.c21,westasia,russia,russia,westasia,westasia
A/Sichuan-Jiangyang/11668/2016.c21,china,china,china,china,china
A/England/70480141/2017.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/64520167/2016.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Gansu-Chengguan/11062/2016.c21,china,china,china,china,china
A/Singapore/GP2539/2016.c21,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Chongqing-Shapingba/310/2016.c21,china,china,china,china,china
A/Chongqing-Yuzhong/11421/2016.c21,china,china,china,china,china
A/Picardie/2850/2016.c21,europe,france,france,europe,westerneurope
A/Netherlands/3341/2016.c21,europe,netherlands,netherlands,europe,westerneurope
A/Tasmania/194/2016.c21,oceania,australia,australia,oceania,oceania
A/Washington/229/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Linkou/0187/2016.c21,china,taiwan,taiwan,china,china
A/Linkou/0192/2017.c21,china,taiwan,taiwan,china,china
A/London/17U056107-57_S9_L001/2017.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Singapore/KK1034/2016.c21,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Washington/102/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/England/64460096/2016.c21,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Minnesota/82/2016.c21,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/271/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Guangdong-Chancheng/1510/2017.c24,china,china,china,china,china
A/CH/Basel/19734840.c23,europe,switzerland,basel,basel,westerneurope
A/Washington/283/2017.c20,northamerica,usa,usa,northamerica,usacanada
A/Santiago/25140/2017.c20,southamerica,chile,chile,southamerica,southamerica
A/CH/Basel/351281.c20,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351722.c20,europe,switzerland,basel,basel,westerneurope
A/LaSerena/19498/2017.c20,southamerica,chile,chile,southamerica,southamerica
A/CH/Basel/19746866.c23,europe,switzerland,basel,basel,westerneurope
A/Neimenggu-Kundoulun/15/2017.c23,china,china,china,china,china
A/Taiwan/1096/2016.c23,china,taiwan,taiwan,china,china
A/Alabama/10/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/California/185/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/27/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/91/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/California/163/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/93/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/01/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Nevada/58/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Nevada/03/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Liaoning-Mingshan/1188/2017.c23,china,china,china,china,china
A/Missouri/01/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Michigan/137/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Iowa/42/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Michigan/69/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Texas/204/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Kentucky/30/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Illinois/57/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Illinois/55/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Indiana/45/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/96/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Illinois/01/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350911.c23,europe,switzerland,basel,basel,westerneurope
A/England/70260050/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70360629/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Brisbane/313/2016.c23,oceania,australia,australia,oceania,oceania
A/Brisbane/308/2016.c23,oceania,australia,australia,oceania,oceania
A/Colorado/45/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/92/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Brisbane/322/2016.c23,oceania,australia,australia,oceania,oceania
A/NewYork/A-WC-LVD-17-008/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/SWITZERLAND/193471/2016.c23,europe,switzerland,switzerland,europe,westerneurope
A/CH/Basel/19828012.c22,europe,switzerland,basel,basel,westerneurope
A/Singapore/TT0292/2017.c22,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Singapore/KK0086/2017.c22,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Singapore/GP0423/2017.c22,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Sichuan-Jinjiang/59/2017.c24,china,china,china,china,china
A/England/70420721/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/19604198.c23,europe,switzerland,basel,basel,westerneurope
A/KANAGAWA/AC1615/2016.c23,japankorea,japan,japan,japankorea,japankorea
A/KAGOSHIMA/4076/2017.c23,japankorea,japan,japan,japankorea,japankorea
A/Beijing-Huairou/12355/2016.c23,china,china,china,china,china
A/Florida/19/2017.c21,northamerica,usa,usa,northamerica,usacanada
A/Virginia/26/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Michigan/54/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Belize/843/2017.c23,northamerica,belize,belize,northamerica,centralamerica
A/KANAGAWA/IC1618/2017.c23,japankorea,japan,japan,japankorea,japankorea
A/Washington/145/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/142/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/114/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/75/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/110/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/161/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/228/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Louisiana/02/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Louisiana/10/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/29/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Florida/106/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Arkansas/05/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Arkansas/19/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/97/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/England/70700078/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70700062/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/California/35/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Centre/1015/2017.c23,europe,france,france,europe,westerneurope
A/Hubei-Wujiagang/1567/2017.c24,china,china,china,china,china
A/Guangdong-Dongwanbendi/1596/2017.c24,china,china,china,china,china
A/Stockholm/31/2017.c24,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/352160.c23,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350971.c23,europe,switzerland,basel,basel,westerneurope
A/Shaanxi-Hanbin/11182/2016.c23,china,china,china,china,china
A/TOKYO/SH01/2017.c23,japankorea,japan,japan,japankorea,japankorea
A/CH/Basel/351613.c23,europe,switzerland,basel,basel,westerneurope
A/Zhejiang-Shangcheng/1931/2016.c23,china,china,china,china,china
A/Pays_de_Loire/3570/2016.c23,europe,france,france,europe,westerneurope
A/Dijon/958/2017.c23,europe,france,france,europe,westerneurope
A/Chongqing-Banan/1423/2016.c23,china,china,china,china,china
A/England/70360019/2017.c22,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Hunan-Yuhua/11799/2016.c23,china,china,china,china,china
A/Hunan-Yuhua/11799/2016.c24,china,china,china,china,china
A/Hubei-Dongbao/1758/2016.c23,china,china,china,china,china
A/HongKong/3563/2017.c24,china,hongkong,hongkong,china,china
A/HongKong/3554/2017.c24,china,hongkong,hongkong,china,china
A/Wyoming/34/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Kentucky/32/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Oklahoma/20/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Ohio/08/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/16/2016.c23,northamerica,puertorico,puertorico,northamerica,centralamerica
A/Georgia/05/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Mississippi/18/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Minnesota/23/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/40/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/HongKong/247/2017.c23,china,hongkong,hongkong,china,china
A/Texas/70/2017.c22,northamerica,usa,usa,northamerica,usacanada
A/Samara/4/2017.c22,westasia,russia,russia,westasia,westasia
A/California/178/2016.c22,northamerica,usa,usa,northamerica,usacanada
A/Hunan-Louxin/1546/2017.c24,china,china,china,china,china
A/Hunan-Yanfeng/1655/2017.c24,china,china,china,china,china
A/Jiangxi-Donghu/11024/2017.c24,china,china,china,china,china
A/Hubei-Xiling/1196/2017.c24,china,china,china,china,china
A/Luxembourg/17011309/2017.c23,europe,luxembourg,luxembourg,europe,westerneurope
A/Dijon/030/2017.c23,europe,france,france,europe,westerneurope
A/Champagne_Ardenne/964/2017.c23,europe,france,france,europe,westerneurope
A/Hunan-Suxian/1980/2016.c23,china,china,china,china,china
A/California/196/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Idaho/46/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Texas/206/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/156/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/44/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/117/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Maryland/28/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Michigan/183/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Florida/14/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Washington/30/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Taiwan/928/2016.c23,china,taiwan,taiwan,china,china
A/Henan-Zhaoling/1597/2016.c22,china,china,china,china,china
A/Guangxi-Jinchengjiang/1996/2016.c23,china,china,china,china,china
A/Guangxi-Jinchengjiang/1996/2016.c24,china,china,china,china,china
A/Anhui-Luyang/3155/2016.c23,china,china,china,china,china
A/Honduras/446/2017.c23,northamerica,honduras,honduras,northamerica,centralamerica
A/Connecticut/12/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Fujian-Gulou/11611/2016.c22,china,china,china,china,china
A/Fujian-Gulou/11611/2016.c23,china,china,china,china,china
A/Fujian-Gulou/11611/2016.c24,china,china,china,china,china
A/Jiangxi-Donghu/11758/2016.c23,china,china,china,china,china
A/Hubei-Xiangcheng/1610/2017.c24,china,china,china,china,china
A/Guangxi-Yuzhou/1622/2017.c24,china,china,china,china,china
A/Guangdong-Longgang/385/2017.c24,china,china,china,china,china
A/Guangdong-Duanzhou/1607/2017.c24,china,china,china,china,china
A/Hunan-Jishou/11306/2017.c24,china,china,china,china,china
A/AKITA/20/2017.c24,japankorea,japan,japan,japankorea,japankorea
A/Arizona/45/2017.c24,northamerica,usa,usa,northamerica,usacanada
A/Maine/16/2017.c22,northamerica,usa,usa,northamerica,usacanada
A/Maine/14/2017.c22,northamerica,usa,usa,northamerica,usacanada
A/Maine/15/2017.c22,northamerica,usa,usa,northamerica,usacanada
A/Alabama/07/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Alabama/06/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Nevada/54/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Nevada/55/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/01/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/46/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/95/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/96/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/132/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Helsingborg/1/2016.c23,europe,sweden,sweden,europe,northerneurope
A/Pennsylvania/114/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/115/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/144/2016.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/02/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Sweden/61/2017.c23,europe,sweden,sweden,europe,northerneurope
A/Pennsylvania/101/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/50/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/46/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/Guangxi-Wanxiu/1486/2017.c24,china,china,china,china,china
A/KAWASAKI/122/2017.c24,japankorea,japan,japan,japankorea,japankorea
A/CH/Basel/353358.c24,europe,switzerland,basel,basel,westerneurope
A/Yunnan-Xianggelila/1375/2017.c23,china,china,china,china,china
A/SouthCarolina/NHRC_JX41745/2017.c23,northamerica,usa,usa,northamerica,usacanada
A/England/70340079/2017.c23,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/351608.c23,europe,switzerland,basel,basel,westerneurope
A/Bretagne/392/2017.c23,europe,france,france,europe,westerneurope
A/Dijon/956/2017.c23,europe,france,france,europe,westerneurope
A/CH/Basel/361867.c23,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/352249.c23,europe,switzerland,basel,basel,westerneurope
